account,expense_code,department,location,activity,descp,posting_pd,posting_yr,SumOftrans_amt,date_posted,eff_date
921101,43,17,1,7011,INE-1110-1500259-241236,3,2015,126,24-Mar-15,24-Mar-15
921101,43,17,1,7011,INE-1110-1500259-241287,4,2015,84,9-Apr-15,8-Apr-15
921101,43,17,1,7011,INE-1110-1500259-241490,4,2015,84,29-Apr-15,29-Apr-15
921101,43,17,1,7011,INE-1110-1501293-242593,9,2015,84,14-Sep-15,10-Sep-15
921101,43,17,1,7011,INE-1110-1502121-243839,12,2015,620,6-Jan-16,31-Dec-15
921101,43,17,1,7011,INE-14030-1500259-241287,4,2015,418.82,9-Apr-15,8-Apr-15
921101,43,17,1,7011,INE-14033-1500259-241236,3,2015,1393.2,24-Mar-15,24-Mar-15
921101,43,17,1,7011,INE-14761-1500259-241205,3,2015,133.3,2-Apr-15,31-Mar-15
921101,43,17,1,7011,INE-15280-1500259-241490,4,2015,1126.17,29-Apr-15,29-Apr-15
921101,43,17,1,7011,INE-15357-1500391-241528,5,2015,597.27,15-May-15,15-May-15
921101,43,17,1,7011,INE-15358-1500391-241528,5,2015,1042.32,15-May-15,15-May-15
921101,43,17,1,7011,INE-15359-1500391-241528,5,2015,327.66,15-May-15,15-May-15
921101,43,17,1,7011,INE-15360-1500391-241528,5,2015,89.44,15-May-15,15-May-15
921101,43,17,1,7011,INE-15361-1500391-241528,5,2015,473,15-May-15,15-May-15
921101,43,17,1,7011,INE-15362-1500391-241528,5,2015,1154.12,15-May-15,15-May-15
921101,43,17,1,7011,INE-15363-1500391-241528,5,2015,234,15-May-15,15-May-15
921101,43,17,1,7011,INE-15364-1500391-241528,5,2015,18.33,15-May-15,15-May-15
921101,43,17,1,7011,INE-15708-1501293-242593,9,2015,688.43,14-Sep-15,10-Sep-15
921101,43,17,1,7011,INE-16430-1502121-243839,12,2015,11132.96,6-Jan-16,31-Dec-15
921101,43,17,1,7011,INE-16431-1502121-243839,12,2015,8696.2,6-Jan-16,31-Dec-15
921101,43,17,1,7011,INE-16587-1502400-9935745811,1,2016,1281,29-Jan-16,28-Jan-16
921101,43,17,1,7011,INE-16629-1600056-866924,1,2016,106.68,14-Jan-16,13-Jan-16
921101,43,17,1,7011,INE-9600-NO_PO-MCDEC15,12,2015,13.94,22-Dec-15,22-Dec-15
921101,43,17,1,7011,INE-9600-NO_PO-MCJAN16,2,2016,1949.95,25-Feb-16,24-Feb-16
921101,43,17,1,7011,INE-9600-NO_PO-MCJUNE15,6,2015,2399.99,24-Jun-15,22-Jun-15
921101,43,17,1,7011,INE-9600-NO_PO-MCMAY16,5,2016,143.96,23-May-16,23-May-16
921101,43,17,1,7011,INE-9600-NO_PO-MCOCT15,10,2015,65.96,21-Oct-15,21-Oct-15
921101,43,17,1,7011,INE-9600-NO_PO-MCSEP15,9,2015,259,29-Sep-15,25-Sep-15
921101,43,17,1,7011,REC-14030-1500259,4,2015,418.82,9-Apr-15,8-Apr-15
921101,43,17,1,7011,REC-14033-1500259,3,2015,1393.2,11-Mar-15,10-Mar-15
921101,43,17,1,7011,REC-14761-1500259,3,2015,133.3,2-Apr-15,31-Mar-15
921101,43,17,1,7011,REC-15280-1500259,4,2015,1126.17,28-Apr-15,28-Apr-15
921101,43,17,1,7011,REC-15357-1500391,4,2015,597.27,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15358-1500391,4,2015,1042.32,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15359-1500391,4,2015,327.66,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15360-1500391,4,2015,89.44,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15361-1500391,4,2015,473,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15362-1500391,4,2015,1154.12,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15363-1500391,4,2015,234,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15364-1500391,4,2015,18.33,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REC-15708-1501293,9,2015,688.43,14-Sep-15,10-Sep-15
921101,43,17,1,7011,REC-16430-1502121,12,2015,11132.96,31-Dec-15,31-Dec-15
921101,43,17,1,7011,REC-16431-1502121,12,2015,8696.2,31-Dec-15,31-Dec-15
921101,43,17,1,7011,REC-16587-1502400,1,2016,1281,29-Jan-16,28-Jan-16
921101,43,17,1,7011,REC-16629-1600056,1,2016,106.68,13-Jan-16,12-Jan-16
921101,43,17,1,7011,REV-14030-1500259,4,2015,-418.82,9-Apr-15,8-Apr-15
921101,43,17,1,7011,REV-14033-1500259,3,2015,-1393.2,24-Mar-15,24-Mar-15
921101,43,17,1,7011,REV-14761-1500259,3,2015,-133.3,2-Apr-15,31-Mar-15
921101,43,17,1,7011,REV-15280-1500259,4,2015,-1126.17,29-Apr-15,29-Apr-15
921101,43,17,1,7011,REV-15357-1500391,5,2015,-597.27,15-May-15,15-May-15
921101,43,17,1,7011,REV-15358-1500391,5,2015,-1042.32,15-May-15,15-May-15
921101,43,17,1,7011,REV-15359-1500391,5,2015,-327.66,15-May-15,15-May-15
921101,43,17,1,7011,REV-15360-1500391,5,2015,-89.44,15-May-15,15-May-15
921101,43,17,1,7011,REV-15361-1500391,5,2015,-473,15-May-15,15-May-15
921101,43,17,1,7011,REV-15362-1500391,5,2015,-1154.12,15-May-15,15-May-15
921101,43,17,1,7011,REV-15363-1500391,5,2015,-234,15-May-15,15-May-15
921101,43,17,1,7011,REV-15364-1500391,5,2015,-18.33,15-May-15,15-May-15
921101,43,17,1,7011,REV-15708-1501293,9,2015,-688.43,14-Sep-15,10-Sep-15
921101,43,17,1,7011,REV-16430-1502121,12,2015,-11132.96,6-Jan-16,31-Dec-15
921101,43,17,1,7011,REV-16431-1502121,12,2015,-8696.2,6-Jan-16,31-Dec-15
921101,43,17,1,7011,REV-16587-1502400,1,2016,-1281,29-Jan-16,28-Jan-16
921101,43,17,1,7011,REV-16629-1600056,1,2016,-106.68,14-Jan-16,13-Jan-16
921101,43,17,1,7022,INE-1110-1501747-4235,10,2015,825,4-Nov-15,31-Oct-15
921101,43,17,1,7022,INE-15989-1501747-4235,10,2015,8990,4-Nov-15,31-Oct-15
921101,43,17,1,7022,INE-16110-1501747-4235,10,2015,756,4-Nov-15,31-Oct-15
921101,43,17,1,7022,INE-9600-NO_PO-CC0317,3,2017,207.03,27-Mar-17,23-Mar-17
921101,43,17,1,7022,INE-9600-NO_PO-MCAUG16,8,2016,140.3,30-Aug-16,24-Aug-16
921101,43,17,1,7022,INE-9600-NO_PO-MCFEB17,2,2017,86.93,23-Feb-17,22-Feb-17
921101,43,17,1,7022,INE-9600-NO_PO-MCNOV15,11,2015,188,30-Nov-15,25-Nov-15
921101,43,17,1,7022,INE-9600-NO_PO-MCNOV16,11,2016,27.6,29-Nov-16,28-Nov-16
921101,43,17,1,7022,INE-9600-NO_PO-MCOCT16,10,2016,906.23,27-Oct-16,26-Oct-16
921101,43,17,1,7022,INE-9600-NO_PO-MCOCT16,10,2016,138.98,27-Oct-16,26-Oct-16
921101,43,17,1,7022,INE-9600-NO_PO-MCSEP16,9,2016,836.63,23-Sep-16,22-Sep-16
921101,43,17,1,7022,REC-15989-1501747,10,2015,8990,4-Nov-15,28-Oct-15
921101,43,17,1,7022,REC-16110-1501747,10,2015,756,4-Nov-15,28-Oct-15
921101,43,17,1,7022,REV-15989-1501747,10,2015,-8990,4-Nov-15,31-Oct-15
921101,43,17,1,7022,REV-16110-1501747,10,2015,-756,4-Nov-15,31-Oct-15
921101,43,17,1,7022,Reclass - Yoga balls workout,9,2016,-140.3,29-Sep-16,30-Sep-16
921101,43,17,1,7022,Reclass HQ workout equipment,9,2016,-836.63,11-Oct-16,30-Sep-16
921101,43,17,1,7022,reclass INE-9600-NO_PO-CC0317,4,2017,-207.03,20-Apr-17,19-Apr-17
921101,43,17,1,7022,"reclass MCFEB17 exercise posters, Parson",3,2017,-86.93,22-Mar-17,16-Mar-17
921101,45,17,1,    ,INE-1000-NO_PO-HQPC 032515,3,2015,-5.67,25-Mar-15,25-Mar-15
921101,45,17,1,    ,INE-1000-NO_PO-HQPC-071917,7,2017,27.82,19-Jul-17,19-Jul-17
921101,45,17,1,    ,INE-1001-A150165-0128 03-08-15,3,2015,65.83,17-Mar-15,17-Mar-15
921101,45,17,1,    ,INE-1001-A150165-0128 06-08-15,6,2015,8.98,17-Jun-15,17-Jun-15
921101,45,17,1,    ,INE-1001-A150165-0128 08-08-15,8,2015,45,20-Aug-15,20-Aug-15
921101,45,17,1,    ,INE-1001-A150165-0128 12-08-15,12,2015,124.62,16-Dec-15,16-Dec-15
921101,45,17,1,    ,INE-1001-A160171-0128 06-08-16,6,2016,114.76,14-Jun-16,14-Jun-16
921101,45,17,1,    ,INE-1001-A160171-0128 08-08-16,8,2016,45,17-Aug-16,17-Aug-16
921101,45,17,1,    ,INE-9600-NO_PO-CC0417,4,2017,110,27-Apr-17,27-Apr-17
921101,45,17,1,    ,INE-9600-NO_PO-CC0417,4,2017,41.14,27-Apr-17,27-Apr-17
921101,45,17,1,    ,INE-9600-NO_PO-CC0517,5,2017,66.63,1-Jun-17,30-May-17
921101,45,17,1,    ,INE-9600-NO_PO-CC0517,5,2017,8,1-Jun-17,30-May-17
921101,45,17,1,    ,INE-9600-NO_PO-CC0517,5,2017,47.47,1-Jun-17,30-May-17
921101,45,17,1,    ,INE-9600-NO_PO-MCAPR15,4,2015,8.97,22-Apr-15,22-Apr-15
921101,45,17,1,    ,INE-9600-NO_PO-MCAUG16,8,2016,54.71,30-Aug-16,24-Aug-16
921101,45,17,1,    ,INE-9600-NO_PO-MCDEC15,12,2015,102.4,22-Dec-15,22-Dec-15
921101,45,17,1,    ,INE-9600-NO_PO-MCFEB15,2,2015,36.52,23-Feb-15,20-Feb-15
921101,45,17,1,    ,INE-9600-NO_PO-MCFEB17,2,2017,78.06,23-Feb-17,22-Feb-17
921101,45,17,1,    ,INE-9600-NO_PO-MCJAN16,2,2016,19.99,25-Feb-16,24-Feb-16
921101,45,17,1,    ,INE-9600-NO_PO-MCJUN16,6,2016,69.47,27-Jun-16,23-Jun-16
921101,45,17,1,    ,INE-9600-NO_PO-MCJUN16,6,2016,196,27-Jun-16,23-Jun-16
921101,45,17,1,    ,INE-9600-NO_PO-MCJUNE15,6,2015,10.99,24-Jun-15,22-Jun-15
921101,45,17,1,    ,INE-9600-NO_PO-MCJUNE15,6,2015,44.25,24-Jun-15,22-Jun-15
921101,45,17,1,    ,INE-9600-NO_PO-MCMAR15,3,2015,5.67,23-Mar-15,23-Mar-15
921101,45,17,1,    ,INE-9600-NO_PO-MCMAR16,4,2016,42.82,22-Apr-16,22-Apr-16
921101,45,17,1,    ,INE-9600-NO_PO-MCNOV15,11,2015,62.34,30-Nov-15,25-Nov-15
921101,45,17,1,    ,INE-9600-NO_PO-MCOCT15,10,2015,135.87,21-Oct-15,21-Oct-15
921101,45,17,1,    ,INE-9600-NO_PO-MCOCT15,10,2015,262.77,21-Oct-15,21-Oct-15
921101,45,17,1,    ,INE-9600-NO_PO-MCSEP15,9,2015,33.11,29-Sep-15,25-Sep-15
921101,45,17,1,    ,INE-9600-NO_PO-MCSEP16,9,2016,56.58,23-Sep-16,22-Sep-16
921101,45,17,1,    ,INE-9600-NO_PO-MCYEDEC15,12,2015,55.38,12-Jan-16,31-Dec-15
921101,45,17,1,7041,"INE-1000-NO_PO-WOODC, MILEAGE 92916",10,2016,14,12-Oct-16,12-Oct-16
921101,45,17,1,7041,INE-9600-NO_PO-CC0317,3,2017,26.9,27-Mar-17,23-Mar-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0317,3,2017,30.5,27-Mar-17,23-Mar-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0317,3,2017,85.15,27-Mar-17,23-Mar-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0417,4,2017,26.3,27-Apr-17,27-Apr-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0417,4,2017,31.55,27-Apr-17,27-Apr-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0417,4,2017,27.1,27-Apr-17,27-Apr-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0417,4,2017,33.4,27-Apr-17,27-Apr-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0517,5,2017,92.4,1-Jun-17,30-May-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0517,5,2017,32.7,1-Jun-17,30-May-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0517,5,2017,55.4,1-Jun-17,30-May-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0517,5,2017,27.8,1-Jun-17,30-May-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0617,6,2017,26.05,30-Jun-17,29-Jun-17
921101,45,17,1,7041,INE-9600-NO_PO-CC0617,6,2017,26.55,30-Jun-17,29-Jun-17
921101,45,17,1,7041,INE-9600-NO_PO-MCAPR15,4,2015,277.5,22-Apr-15,22-Apr-15
921101,45,17,1,7041,INE-9600-NO_PO-MCAUG15,8,2015,52.85,25-Aug-15,24-Aug-15
921101,45,17,1,7041,INE-9600-NO_PO-MCAUG16,8,2016,59.25,30-Aug-16,24-Aug-16
921101,45,17,1,7041,INE-9600-NO_PO-MCDEC15,12,2015,61.05,22-Dec-15,22-Dec-15
921101,45,17,1,7041,INE-9600-NO_PO-MCDEC16,12,2016,85.85,29-Dec-16,21-Dec-16
921101,45,17,1,7041,INE-9600-NO_PO-MCFEB15,2,2015,55.3,23-Feb-15,20-Feb-15
921101,45,17,1,7041,INE-9600-NO_PO-MCFEB16,3,2016,33.85,29-Mar-16,22-Mar-16
921101,45,17,1,7041,INE-9600-NO_PO-MCFEB17,2,2017,26.55,23-Feb-17,22-Feb-17
921101,45,17,1,7041,INE-9600-NO_PO-MCJAN16,2,2016,29.5,25-Feb-16,24-Feb-16
921101,45,17,1,7041,INE-9600-NO_PO-MCJUL16,7,2016,72.75,26-Jul-16,25-Jul-16
921101,45,17,1,7041,INE-9600-NO_PO-MCJULY15,7,2015,121.95,23-Jul-15,22-Jul-15
921101,45,17,1,7041,INE-9600-NO_PO-MCJUN16,6,2016,61.8,27-Jun-16,23-Jun-16
921101,45,17,1,7041,INE-9600-NO_PO-MCJUNE15,6,2015,60.7,24-Jun-15,22-Jun-15
921101,45,17,1,7041,INE-9600-NO_PO-MCMAR15,3,2015,27.55,23-Mar-15,23-Mar-15
921101,45,17,1,7041,INE-9600-NO_PO-MCMAR16,4,2016,52.75,22-Apr-16,22-Apr-16
921101,45,17,1,7041,INE-9600-NO_PO-MCMAY15,5,2015,60.5,27-May-15,26-May-15
921101,45,17,1,7041,INE-9600-NO_PO-MCMAY16,5,2016,202.8,23-May-16,23-May-16
921101,45,17,1,7041,INE-9600-NO_PO-MCNOV15,11,2015,25.85,30-Nov-15,25-Nov-15
921101,45,17,1,7041,INE-9600-NO_PO-MCNOV16,11,2016,121.95,29-Nov-16,28-Nov-16
921101,45,17,1,7041,INE-9600-NO_PO-MCOCT15,10,2015,57.7,21-Oct-15,21-Oct-15
921101,45,17,1,7041,INE-9600-NO_PO-MCOCT16,10,2016,54.05,27-Oct-16,26-Oct-16
921101,45,17,1,7041,INE-9600-NO_PO-MCSEP15,9,2015,64.8,29-Sep-15,25-Sep-15
921101,45,17,1,7041,INE-9600-NO_PO-MCSEP16,9,2016,94.35,23-Sep-16,22-Sep-16
921101,45,17,1,7041,INE-9600-NO_PO-MCYEDEC15,12,2015,54.1,12-Jan-16,31-Dec-15
921101,45,17,1,7041,INE-9600-NO_PO-MCYEDEC16,12,2016,123.8,12-Jan-17,31-Dec-16
921101,45,17,1,7065,INE-9600-NO_PO-MCAPR15,4,2015,61.78,22-Apr-15,22-Apr-15
921101,45,17,1,7065,INE-9600-NO_PO-MCDEC15,12,2015,130,22-Dec-15,22-Dec-15
921101,45,17,1,7065,INE-9600-NO_PO-MCJULY15,7,2015,143.76,23-Jul-15,22-Jul-15
921101,45,17,1,7065,INE-9600-NO_PO-MCMAY15,5,2015,10.65,27-May-15,26-May-15
921101,51,17,1,    ,Accrue VENDOR 1 - PO A150276 - Invoice 9046082753,1,2016,-40,26-Jan-16,1-Jan-16
921101,51,17,1,    ,Accrue VENDOR 1 - PO A150276 - Invoice 9046082753,12,2015,40,21-Jan-16,31-Dec-15
921101,51,17,1,    ,Accrue VENDOR 214 - No PO but amount needs accrued to 2015 - Dec Fuel purchases,1,2016,-247.82,26-Jan-16,1-Jan-16
921101,51,17,1,    ,Accrue VENDOR 214 - No PO but amount needs accrued to 2015 - Dec Fuel purchases,12,2015,247.82,21-Jan-16,31-Dec-15
921101,51,17,1,    ,INE-1000-NO_PO-43174785-NOV15,12,2015,36.16,15-Dec-15,15-Dec-15
921101,51,17,1,    ,INE-1000-NO_PO-43529158-DEC15,1,2016,247.82,15-Jan-16,14-Jan-16
921101,51,17,1,    ,INE-1000-NO_PO-BESSER-MLG 9-16,10,2016,93.42,26-Oct-16,26-Oct-16
921101,51,17,1,    ,INE-1000-NO_PO-BESSER-REIMB-072816,8,2016,7.56,5-Aug-16,4-Aug-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MIL 101016,10,2016,90.72,12-Oct-16,12-Oct-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE 0414,4,2017,64.2,19-Apr-17,19-Apr-17
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE 0417,4,2017,93.09,19-Apr-17,19-Apr-17
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE-0216,2,2016,125.28,24-Feb-16,24-Feb-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE-0901,8,2016,125.28,30-Aug-16,30-Aug-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE-1122,11,2016,156.6,22-Nov-16,22-Nov-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE32317,3,2017,124.12,3-Apr-17,31-Mar-17
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE42816,4,2016,93.96,27-Apr-16,27-Apr-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE51216,5,2016,93.96,18-May-16,18-May-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE62316,6,2016,93.96,23-Jun-16,23-Jun-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MILEAGE72716,7,2016,93.96,26-Jul-16,26-Jul-16
921101,51,17,1,    ,INE-1000-NO_PO-COATMAN-MLG-1-19-17,1,2017,124.12,26-Jan-17,25-Jan-17
921101,51,17,1,    ,INE-1000-NO_PO-COOPER-MILEAGE061016,6,2016,270,14-Jun-16,14-Jun-16
921101,51,17,1,    ,INE-1000-NO_PO-COOPER-MILEAGE062916,7,2016,173.88,12-Jul-16,11-Jul-16
921101,51,17,1,    ,INE-1000-NO_PO-COOPER-MILEAGE072116,7,2016,167.4,29-Jul-16,29-Jul-16
921101,51,17,1,    ,INE-1000-NO_PO-DANFORTH MIL 9/10-16,10,2016,141.48,26-Oct-16,26-Oct-16
921101,51,17,1,    ,"INE-1000-NO_PO-FIELDS,K-MILEAGE0630",7,2017,257.34,13-Jul-17,12-Jul-17
921101,51,17,1,    ,INE-1000-NO_PO-FLOSI-MILEAGE-043015,5,2015,107.53,7-May-15,6-May-15
921101,51,17,1,    ,INE-1000-NO_PO-HCPC 01-28-15,1,2015,225.4,29-Jan-15,28-Jan-15
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE-302,3,2017,96.73,8-Mar-17,7-Mar-17
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0113,1,2017,128.4,17-Jan-17,16-Jan-17
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0125,1,2017,126.26,26-Jan-17,25-Jan-17
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0204,2,2016,30.24,23-Feb-16,23-Feb-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0210,2,2016,60.48,23-Feb-16,23-Feb-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0216,2,2017,119.2,22-Feb-17,22-Feb-17
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0218,2,2016,60.48,23-Feb-16,23-Feb-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0302,3,2016,60.48,15-Mar-16,15-Mar-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0308,3,2017,31.03,14-Mar-17,9-Mar-17
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0310,3,2016,60.48,15-Mar-16,15-Mar-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0317,3,2016,60.48,24-Mar-16,24-Mar-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0321,3,2016,30.24,24-Mar-16,24-Mar-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0330,3,2016,60.48,4-Apr-16,31-Mar-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0509,5,2016,30.24,18-May-16,18-May-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0517,5,2016,75.6,24-May-16,24-May-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0602,6,2016,30.24,14-Jun-16,14-Jun-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0607,6,2017,130.54,20-Jun-17,20-Jun-17
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0609,6,2016,90.72,14-Jun-16,14-Jun-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0713,7,2016,163.62,18-Jul-16,18-Jul-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0818,8,2016,166.86,23-Aug-16,23-Aug-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0915,9,2016,60.48,16-Sep-16,16-Sep-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE0929,9,2016,129.6,28-Sep-16,28-Sep-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-MILEAGE1117,11,2016,90.72,22-Nov-16,22-Nov-16
921101,51,17,1,    ,INE-1000-NO_PO-HOLLOHAN-TRVL-062017,6,2017,62.06,26-Jun-17,26-Jun-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 02-04-16,2,2016,661.64,5-Feb-16,4-Feb-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 02-15-17,2,2017,365.65,15-Feb-17,15-Feb-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 02-18-15,2,2015,95.45,19-Feb-15,19-Feb-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 02-24-16,2,2016,348.33,24-Feb-16,24-Feb-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 03-05-15,3,2015,322,6-Mar-15,5-Mar-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 03-29-16,3,2016,437.4,29-Mar-16,29-Mar-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 03-31-15,3,2015,64.4,2-Apr-15,31-Mar-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 03-31-17,3,2017,388.42,4-Apr-17,31-Mar-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 032515,3,2015,239.78,25-Mar-15,25-Mar-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 04-21-17,4,2017,310.51,20-Apr-17,20-Apr-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 04-27-16,4,2016,567.33,27-Apr-16,27-Apr-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 04-30-15,4,2015,94.3,4-May-15,30-Apr-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 05-31-16,5,2016,541.8,1-Jun-16,31-May-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 05-31-17,5,2017,256.57,1-Jun-17,31-May-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 06-29-16,6,2016,405,29-Jun-16,29-Jun-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 07-27-16,7,2016,575.97,27-Jul-16,27-Jul-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 07-28-15,7,2015,450.8,28-Jul-15,28-Jul-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 09-10-15,9,2015,485.88,14-Sep-15,10-Sep-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 09-30-15,9,2015,433.56,30-Sep-15,30-Sep-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 09-30-16,9,2016,566.35,3-Oct-16,30-Sep-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 10-21-15,10,2015,94.3,21-Oct-15,21-Oct-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 10-31-15,10,2015,292.1,4-Nov-15,31-Oct-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 10-31-16,10,2016,482.54,2-Nov-16,31-Oct-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 12-08-15,12,2015,239.51,8-Dec-15,8-Dec-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 12-30-15,12,2015,239.78,30-Dec-15,30-Dec-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC 12-31-16,12,2016,476.93,6-Jan-17,31-Dec-16
921101,51,17,1,    ,INE-1000-NO_PO-HQPC-05-17-17,5,2017,539.92,17-May-17,17-May-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC-05-31-17,5,2017,256.57,1-Jun-17,31-May-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC-05-31-17-CR01,5,2017,-256.57,1-Jun-17,31-May-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC-062817,6,2017,171.2,28-Jun-17,28-Jun-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC-071917,7,2017,108.07,19-Jul-17,19-Jul-17
921101,51,17,1,    ,INE-1000-NO_PO-HQPC053115,5,2015,207,2-Jun-15,31-May-15
921101,51,17,1,    ,INE-1000-NO_PO-HQPC062515,6,2015,288.08,23-Jun-15,23-Jun-15
921101,51,17,1,    ,INE-1000-NO_PO-MCVICKER-TRVL-061616,6,2016,16.2,22-Jun-16,22-Jun-16
921101,51,17,1,    ,INE-1000-NO_PO-MENARD-MILEAGE102616,10,2016,126.36,27-Oct-16,27-Oct-16
921101,51,17,1,    ,"INE-1000-NO_PO-MILL,N-MILEAGE110515",11,2015,32.2,24-Nov-15,19-Nov-15
921101,51,17,1,    ,INE-1000-NO_PO-OATNEY-MILEAGE060817,6,2017,119.84,14-Jun-17,14-Jun-17
921101,51,17,1,    ,INE-1000-NO_PO-RHPC 03-03-17,3,2017,170.67,8-Mar-17,7-Mar-17
921101,51,17,1,    ,INE-1000-NO_PO-RHPC-06-27-17,6,2017,263.76,27-Jun-17,27-Jun-17
921101,51,17,1,    ,INE-1000-NO_PO-ROTHWELL REIMB 11-16,11,2016,90.72,15-Nov-16,15-Nov-16
921101,51,17,1,    ,INE-1000-NO_PO-ROTHWELL-MIL REIMB,4,2016,151.2,13-Apr-16,13-Apr-16
921101,51,17,1,    ,INE-1000-NO_PO-ROTHWELL-MILEAGE0628,6,2017,119.84,6-Jul-17,30-Jun-17
